time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
5000,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,1
5000,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,1
5000,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,1
5000,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,1
5990,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,1
7020,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,1
7990,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,0,1
8990,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,0,1
44150,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,0,1
44150,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,0,1
44150,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,0,1
54160,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,0,1
54160,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,0,1
55170,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,0,1
55170,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,0,1
56170,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,0,1
56170,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,0,1
57180,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,0,1
58180,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,0,1
97380,0,1,1,300,1000,3,8,1.3,7,0,13,30,30,0,1
97380,0,1,1,300,1000,3,8,1.3,10,0,13,30,30,0,1
97380,0,1,1,300,1000,3,14,1.3,10,0,13,30,30,0,1
107380,0,1,1,300,1000,3,14,1.3,10,1,13,30,30,0,1
107380,0,1,1,300,1000,3,14,1.3,10,2,13,30,30,0,1
107380,0,1,1,300,1000,3,14,1.3,10,3,13,30,30,0,1
107380,0,1,1,300,1000,3,14,1.3,10,4,13,30,30,0,1
108390,0,1,1,300,1000,3,14,1.3,10,5,13,30,30,0,1
108390,0,1,1,300,1000,3,14,1.3,10,6,13,30,30,0,1
108390,0,1,1,300,1000,3,14,1.3,10,7,13,30,30,0,1
108390,0,1,1,300,1000,3,14,1.3,10,8,13,30,30,0,1
109390,0,1,1,300,1000,3,14,1.3,10,9,13,30,30,0,1
109390,0,1,1,300,1000,3,14,1.3,10,10,13,30,30,0,1
111400,0,1,1,300,1000,3,14,1.3,10,10,14,30,30,0,1
112410,0,1,1,300,1000,3,14,1.3,10,10,15,30,30,0,1
114420,0,1,1,300,1000,3,14,1.3,10,10,16,30,30,0,1
118440,0,1,1,300,1000,3,14,1.3,10,10,17,30,30,0,1
149590,0,1,1,300,1000,4,14,1.3,10,0,27,30,30,0,1
149590,0,1,1,300,1000,4,14,1.3,15,0,27,30,30,0,1
149590,0,1,1,300,1000,4,30,1.3,15,0,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,1,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,2,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,3,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,4,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,5,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,6,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,7,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,8,27,30,30,0,1
159590,0,1,1,300,1000,4,30,1.3,15,9,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,10,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,11,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,12,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,13,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,14,27,30,30,0,1
160610,0,1,1,300,1000,4,30,1.3,15,15,27,30,30,0,1
162620,0,1,1,300,1000,4,30,1.3,15,15,28,30,30,0,1
164630,0,1,1,300,1000,4,30,1.3,15,15,29,30,30,0,1
175680,0,1,1,300,1000,4,30,1.3,15,14,31,30,30,0,1
175680,0,1,1,300,1000,4,30,1.3,15,15,31,30,30,0,1
177700,0,1,1,300,1000,4,30,1.3,15,15,32,30,30,0,1
178690,0,1,1,300,1000,4,30,1.3,15,15,33,30,30,0,1
179700,0,1,1,300,1000,4,30,1.3,15,15,34,30,30,0,1
181710,0,1,1,300,1000,4,30,1.3,15,14,36,30,30,0,1
