time,raw,transformed
6255,-0.801088452339172,0
6355,-0.800881266593933,0
6467,-0.799431145191193,0
6577,-0.801295638084412,0
6685,-0.801088452339172,0
6792,-0.801088452339172,0
6901,-0.801295638084412,0
7013,-0.801295638084412,0
7122,-0.801295638084412,0
7234,-0.801709949970245,0
7338,-0.801088452339172,0
7447,-0.801709949970245,0
7559,-0.801502764225006,0
7668,-0.80191707611084,0
7777,-0.801502764225006,0
7885,-0.801502764225006,0
7993,-0.801709949970245,0
8105,-0.80191707611084,0
8214,-0.801295638084412,0
8325,-0.801709949970245,0
8430,-0.801502764225006,0
8539,-0.800881266593933,0
8651,-0.801502764225006,0
8760,-0.801502764225006,0
8869,-0.800881266593933,0
8975,-0.801295638084412,0
9085,-0.800674140453339,0
9197,-0.800881266593933,0
9305,-0.800881266593933,0
9415,-0.800466954708099,0
9521,-0.800881266593933,0
9635,-0.800674140453339,0
9743,-0.800259828567505,0
9851,-0.800259828567505,0
9961,-0.800466954708099,0
10067,-0.800052642822266,0
10177,-0.800052642822266,0
10289,-0.800259828567505,0
10397,-0.799845516681671,0
10507,-0.800052642822266,0
10613,-0.799638330936432,0
10725,-0.799845516681671,0
10835,-0.799845516681671,0
10943,-0.800259828567505,0
11053,-0.800052642822266,0
11159,-0.800052642822266,0
11269,-0.799638330936432,0
11385,-0.800052642822266,0
11489,-0.799845516681671,0
11599,-0.800052642822266,0
11705,-0.800259828567505,0
11815,-0.800466954708099,0
11927,-0.800052642822266,0
12035,-0.800052642822266,0
12143,-0.799845516681671,0
12251,-0.800259828567505,0
12361,-0.800052642822266,0
12475,-0.800259828567505,0
12585,-0.800052642822266,0
12691,-0.800466954708099,0
12797,-0.799845516681671,0
12906,-0.800466954708099,0
13018,-0.799845516681671,0
13127,-0.800052642822266,0
13236,-0.799845516681671,0
13343,-0.800052642822266,0
13452,-0.800052642822266,0
13566,-0.800052642822266,0
13675,-0.800259828567505,0
13784,-0.800052642822266,0
13889,-0.799845516681671,0
13998,-0.800052642822266,0
14110,-0.800052642822266,0
14219,-0.799845516681671,0
14328,-0.800052642822266,0
14436,-0.800466954708099,0
14544,-0.800052642822266,0
14656,-0.800052642822266,0
14765,-0.800052642822266,0
14876,-0.800259828567505,0
14986,-0.800052642822266,0
15090,-0.800259828567505,0
15202,-0.800052642822266,0
15311,-0.800052642822266,0
15420,-0.799845516681671,0
15528,-0.799845516681671,0
15636,-0.799638330936432,0
15748,-0.799845516681671,0
15857,-0.800466954708099,0
15966,-0.800259828567505,0
16073,-0.800259828567505,0
16185,-0.800259828567505,0
16294,-0.800259828567505,0
16403,-0.800466954708099,0
16512,-0.800466954708099,0
16619,-0.800259828567505,0
16729,-0.800259828567505,0
16840,-0.800259828567505,0
16949,-0.800259828567505,0
17058,-0.800259828567505,0
17165,-0.800259828567505,0
17276,-0.799845516681671,0
17386,-0.800052642822266,0
17496,-0.799845516681671,0
17605,-0.799845516681671,0
17712,-0.799845516681671,0
17821,-0.799845516681671,0
17933,-0.800052642822266,0
18042,-0.799638330936432,0
18151,-0.800052642822266,0
18258,-0.799638330936432,0
18367,-0.799638330936432,0
18481,-0.799638330936432,0
18588,-0.799431145191193,0
18697,-0.799224019050598,0
18804,-0.799224019050598,0
18913,-0.799224019050598,0
19025,-0.798809707164764,0
19137,-0.799016833305359,0
19241,-0.798602521419525,0
19350,-0.798188209533691,0
19459,-0.798395395278931,0
19571,-0.798395395278931,0
19680,-0.798188209533691,0
19789,-0.798188209533691,0
19896,-0.798188209533691,0
20005,-0.798395395278931,0
20117,-0.798188209533691,0
20228,-0.798395395278931,0
20339,-0.798188209533691,0
20442,-0.797981023788452,0
20551,-0.798395395278931,0
20663,-0.797981023788452,0
20772,-0.797981023788452,0
20883,-0.798188209533691,0
20988,-0.798395395278931,0
21097,-0.798188209533691,0
21209,-0.797981023788452,0
21318,-0.797981023788452,0
21428,-0.797566711902618,0
21538,-0.797566711902618,0
21643,-0.79694527387619,0
21755,-0.796738088130951,0
21864,-0.796738088130951,0
21973,-0.79694527387619,0
22080,-0.79694527387619,0
22192,-0.796738088130951,0
22301,-0.796738088130951,0
22410,-0.796738088130951,0
22517,-0.79694527387619,0
22628,-0.79694527387619,0
22738,-0.797152400016785,0
22847,-0.79694527387619,0
22956,-0.797152400016785,0
23063,-0.79694527387619,0
23172,-0.797152400016785,0
23287,-0.79694527387619,0
23393,-0.79694527387619,0
23502,-0.79694527387619,0
23609,-0.79694527387619,0
23718,-0.79694527387619,0
23830,-0.796738088130951,0
23939,-0.796323776245117,0
24048,-0.796323776245117,0
24155,-0.796116590499878,0
24264,-0.795909464359283,0
24378,-0.795702278614044,0
24487,-0.795909464359283,0
24594,-0.795909464359283,0
24700,-0.795909464359283,0
24810,-0.795909464359283,0
24922,-0.795909464359283,0
25031,-0.79549515247345,0
25140,-0.795702278614044,0
25246,-0.79528796672821,0
25356,-0.79549515247345,0
25468,-0.79549515247345,0
25578,-0.795909464359283,0
25687,-0.795909464359283,0
25792,-0.795909464359283,0
25902,-0.796116590499878,0
26014,-0.796116590499878,0
26122,-0.795909464359283,0
26232,-0.795909464359283,0
26338,-0.796116590499878,0
26448,-0.796116590499878,0
26560,-0.795909464359283,0
26668,-0.796116590499878,0
26779,-0.795909464359283,0
26887,-0.795909464359283,0
26994,-0.795909464359283,0
27106,-0.795702278614044,0
27214,-0.79549515247345,0
27324,-0.79528796672821,0
27430,-0.79549515247345,0
27540,-0.79528796672821,0
27652,-0.79528796672821,0
27760,-0.795080780982971,0
27870,-0.79528796672821,0
27978,-0.795080780982971,0
28087,-0.79528796672821,0
28198,-0.795080780982971,0
28306,-0.794873654842377,0
28416,-0.794873654842377,0
28522,-0.795080780982971,0
