time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
4980,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5980,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,4
6990,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,4
7990,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,0,4
7990,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,4
8990,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
15020,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
34120,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,4
34120,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,4
34120,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,4
44120,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,4
44120,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,4
45120,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,4
45120,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,4
46140,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,4
46140,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,4
47130,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,4
52160,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,4
68240,0,1,1,300,1000,2,8,1.3,7,3,10,30,30,0,4
68240,0.3553563,1,1,205,855,2,8,1.3,7,3,10,30,30,0,4
68240,0.3553563,1,1,205,855,2,8,1.3,7,3,10,30,78.67863,0,4
69240,0.3279755,1,1,194,827,2,8,1.3,7,2,11,30,78.67863,0,4
69240,0.3279755,1,1,194,827,2,8,1.3,7,2,11,30,80.32146,0,4
70250,0.3592255,1,1,206,859,2,8,1.3,7,2,11,30,80.32146,0,4
70250,0.3592255,1,1,206,859,2,8,1.3,7,2,11,30,78.44647,0,4
71260,0.4008919,1,1,222,900,2,8,1.3,7,2,11,30,78.44647,0,4
71260,0.4008919,1,1,222,900,2,8,1.3,7,2,11,30,75.94649,0,4
72260,0.4104159,1,1,225,910,2,8,1.3,7,2,11,30,75.94649,0,4
72260,0.4104159,1,1,225,910,2,8,1.3,7,2,11,30,75.37505,0,4
73270,0.3809517,1,1,214,880,2,8,1.3,7,1,12,30,75.37505,0,4
73270,0.3809517,1,1,214,880,2,8,1.3,7,1,12,30,77.1429,0,4
74270,0.3574397,1,1,205,857,2,8,1.3,7,1,12,30,77.1429,0,4
74270,0.3574397,1,1,205,857,2,8,1.3,7,1,12,30,78.55362,0,4
75280,0.3452373,1,1,201,845,2,8,1.3,7,1,12,30,78.55362,0,4
75280,0.3452373,1,1,201,845,2,8,1.3,7,1,12,30,79.28577,0,4
76280,0.3613087,1,1,207,861,2,8,1.3,7,1,12,30,79.28577,0,4
76280,0.3613087,1,1,207,861,2,8,1.3,7,1,12,30,78.32148,0,4
77280,0.3663681,1,1,209,866,2,8,1.3,7,1,12,30,78.32148,0,4
77280,0.3663681,1,1,209,866,2,8,1.3,7,1,12,30,78.01791,0,4
78290,0.367559,1,1,209,867,2,8,1.3,7,1,12,30,78.01791,0,4
78290,0.367559,1,1,209,867,2,8,1.3,7,1,12,30,77.94646,0,4
79300,0.3473208,1,1,201,847,2,8,1.3,7,1,12,30,77.94646,0,4
79300,0.3473208,1,1,201,847,2,8,1.3,7,1,12,30,79.16075,0,4
80300,0.3214277,1,1,192,821,2,8,1.3,7,1,12,30,79.16075,0,4
80300,0.3214277,1,1,192,821,2,8,1.3,7,1,12,30,80.71434,0,4
81300,0.3059517,1,1,186,805,2,8,1.3,7,1,12,30,80.71434,0,4
81300,0.3059517,1,1,186,805,2,8,1.3,7,1,12,30,81.6429,0,4
82310,0.2976182,1,1,183,797,2,8,1.3,7,1,12,30,81.6429,0,4
82310,0.2976182,1,1,183,797,2,8,1.3,7,1,12,30,82.14291,0,4
83320,0.2821421,1,1,177,782,2,8,1.3,7,1,12,30,82.14291,0,4
83320,0.2821421,1,1,177,782,2,8,1.3,7,1,12,30,83.07147,0,4
84320,0.2675587,1,1,171,767,2,8,1.3,7,1,12,30,83.07147,0,4
84320,0.2675587,1,1,171,767,2,8,1.3,7,1,12,30,83.94648,0,4
85320,0.2461301,1,1,163,746,2,8,1.3,7,1,12,30,83.94648,0,4
85320,0.2461301,1,1,163,746,2,8,1.3,7,1,12,30,85.23219,0,4
86330,0.2461301,1,1,163,746,3,8,1.3,7,0,13,30,85.23219,0,4
86330,0.2461301,1,1,163,746,3,8,1.3,10,0,13,30,85.23219,0,4
86330,0.2461301,1,1,163,746,3,14,1.3,10,0,13,30,85.23219,0,4
86330,0.2348206,1,1,159,734,3,14,1.3,10,0,13,30,85.23219,0,4
86330,0.2348206,1,1,159,734,3,14,1.3,10,0,13,30,85.91077,0,4
96340,0.2348206,1,1,159,734,3,14,1.3,10,1,13,30,85.91077,0,4
96340,0.2348206,1,1,159,734,3,14,1.3,10,2,13,30,85.91077,0,4
96340,0.2348206,1,1,159,734,3,14,1.3,10,3,13,30,85.91077,0,4
96340,0.2348206,1,1,159,734,3,14,1.3,10,4,13,30,85.91077,0,4
96340,0.2392848,1,1,160,739,3,14,1.3,10,4,13,30,85.91077,0,4
96340,0.2392848,1,1,160,739,3,14,1.3,10,4,13,30,85.64291,0,4
97340,0.2392848,1,1,160,739,3,14,1.3,10,5,13,30,85.64291,0,4
97340,0.2392848,1,1,160,739,3,14,1.3,10,6,13,30,85.64291,0,4
97340,0.2392848,1,1,160,739,3,14,1.3,10,7,13,30,85.64291,0,4
97340,0.2392848,1,1,160,739,3,14,1.3,10,8,13,30,85.64291,0,4
97340,0.2848206,1,1,178,784,3,14,1.3,10,8,13,30,85.64291,0,4
97340,0.2848206,1,1,178,784,3,14,1.3,10,8,13,30,82.91077,0,4
98340,0.2848206,1,1,178,784,3,14,1.3,10,8,14,30,82.91077,0,4
98340,0.2848206,1,1,178,784,3,14,1.3,10,9,14,30,82.91077,0,4
98340,0.2848206,1,1,178,784,3,14,1.3,10,10,14,30,82.91077,0,4
98340,0.3056539,1,1,186,805,3,14,1.3,10,10,14,30,82.91077,0,4
98340,0.3056539,1,1,186,805,3,14,1.3,10,10,14,30,81.66077,0,4
99350,0.3056539,1,1,186,805,3,14,1.3,10,9,16,30,81.66077,0,4
99350,0.3056539,1,1,186,805,3,14,1.3,10,10,16,30,81.66077,0,4
99350,0.3124992,1,1,188,812,3,14,1.3,10,10,16,30,81.66077,0,4
99350,0.3124992,1,1,188,812,3,14,1.3,10,10,16,30,81.25005,0,4
