time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
4960,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
4960,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
4960,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
4960,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5980,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,4
7000,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,4
7970,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,0,4
7970,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,4
8980,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
15000,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
57360,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,4
57360,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,4
57360,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,4
67370,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,4
67370,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,4
68370,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,4
68370,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,4
69380,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,4
69380,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,4
70400,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,4
71390,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,4
78440,0,1,1,300,1000,2,8,1.3,7,5,8,30,30,0,4
78440,0.9047005,1,1,413,1404,2,8,1.3,7,5,8,30,30,0,4
78440,0.9047005,1,1,413,1404,2,8,1.3,7,5,8,30,45.71797,0,4
79440,0.8948864,1,1,410,1394,2,8,1.3,7,5,8,30,45.71797,0,4
79440,0.8948864,1,1,410,1394,2,8,1.3,7,5,8,30,46.30681,0,4
80450,0.8731921,1,1,401,1373,2,8,1.3,7,5,8,30,46.30681,0,4
80450,0.8731921,1,1,401,1373,2,8,1.3,7,5,8,30,47.60847,0,4
81440,0.8538223,1,1,394,1353,2,8,1.3,7,5,8,30,47.60847,0,4
81440,0.8538223,1,1,394,1353,2,8,1.3,7,5,8,30,48.77066,0,4
82440,0.841684,1,1,389,1341,2,8,1.3,7,5,8,30,48.77066,0,4
82440,0.841684,1,1,389,1341,2,8,1.3,7,5,8,30,49.49896,0,4
83450,0.8308372,1,1,385,1330,2,8,1.3,7,5,8,30,49.49896,0,4
83450,0.8308372,1,1,385,1330,2,8,1.3,7,5,8,30,50.14977,0,4
84460,0.8212813,1,1,382,1321,2,8,1.3,7,5,8,30,50.14977,0,4
84460,0.8212813,1,1,382,1321,2,8,1.3,7,5,8,30,50.72312,0,4
85460,0.8096594,1,1,377,1309,2,8,1.3,7,5,8,30,50.72312,0,4
85460,0.8096594,1,1,377,1309,2,8,1.3,7,5,8,30,51.42043,0,4
86470,0.7988122,1,1,373,1298,2,8,1.3,7,5,8,30,51.42043,0,4
86470,0.7988122,1,1,373,1298,2,8,1.3,7,5,8,30,52.07127,0,4
87480,0.7957129,1,1,372,1295,2,8,1.3,7,2,11,30,52.07127,0,4
87480,0.7957129,1,1,372,1295,2,8,1.3,7,2,11,30,52.25723,0,4
88480,0.8109506,1,1,378,1310,2,8,1.3,7,2,11,30,52.25723,0,4
88480,0.8109506,1,1,378,1310,2,8,1.3,7,2,11,30,51.34296,0,4
89490,0.8233474,1,1,382,1323,2,8,1.3,7,2,11,30,51.34296,0,4
89490,0.8233474,1,1,382,1323,2,8,1.3,7,2,11,30,50.59916,0,4
90490,0.8313536,1,1,385,1331,2,8,1.3,7,2,11,30,50.59916,0,4
90490,0.8313536,1,1,385,1331,2,8,1.3,7,2,11,30,50.11878,0,4
91490,0.8254135,1,1,383,1325,2,8,1.3,7,1,12,30,50.11878,0,4
91490,0.8254135,1,1,383,1325,2,8,1.3,7,1,12,30,50.47519,0,4
92500,0.8130167,1,1,378,1313,2,8,1.3,7,1,12,30,50.47519,0,4
92500,0.8130167,1,1,378,1313,2,8,1.3,7,1,12,30,51.219,0,4
93500,0.8044939,1,1,375,1304,2,8,1.3,7,1,12,30,51.219,0,4
93500,0.8044939,1,1,375,1304,2,8,1.3,7,1,12,30,51.73037,0,4
94510,0.7959712,1,1,372,1295,2,8,1.3,7,1,12,30,51.73037,0,4
94510,0.7959712,1,1,372,1295,2,8,1.3,7,1,12,30,52.24173,0,4
95510,0.7959712,1,1,372,1295,3,8,1.3,7,0,13,30,52.24173,0,4
95510,0.7959712,1,1,372,1295,3,8,1.3,10,0,13,30,52.24173,0,4
95510,0.7959712,1,1,372,1295,3,14,1.3,10,0,13,30,52.24173,0,4
95510,0.7908059,1,1,370,1290,3,14,1.3,10,0,13,30,52.24173,0,4
95510,0.7908059,1,1,370,1290,3,14,1.3,10,0,13,30,52.55164,0,4
105510,0.7908059,1,1,370,1290,3,14,1.3,10,1,13,30,52.55164,0,4
105510,0.7908059,1,1,370,1290,3,14,1.3,10,2,13,30,52.55164,0,4
105510,0.7908059,1,1,370,1290,3,14,1.3,10,3,13,30,52.55164,0,4
105510,0.7908059,1,1,370,1290,3,14,1.3,10,4,13,30,52.55164,0,4
105510,0.8509814,1,1,393,1350,3,14,1.3,10,4,13,30,52.55164,0,4
105510,0.8509814,1,1,393,1350,3,14,1.3,10,4,13,30,48.94112,0,4
106520,0.8509814,1,1,393,1350,3,14,1.3,10,5,13,30,48.94112,0,4
106520,0.8509814,1,1,393,1350,3,14,1.3,10,6,13,30,48.94112,0,4
106520,0.8509814,1,1,393,1350,3,14,1.3,10,7,13,30,48.94112,0,4
106520,0.8509814,1,1,393,1350,3,14,1.3,10,8,13,30,48.94112,0,4
106520,0.8411676,1,1,389,1341,3,14,1.3,10,8,13,30,48.94112,0,4
106520,0.8411676,1,1,389,1341,3,14,1.3,10,8,13,30,49.52995,0,4
107530,0.8411676,1,1,389,1341,3,14,1.3,10,9,13,30,49.52995,0,4
107530,0.8411676,1,1,389,1341,3,14,1.3,10,10,13,30,49.52995,0,4
107530,0.8334199,1,1,386,1333,3,14,1.3,10,10,13,30,49.52995,0,4
107530,0.8334199,1,1,386,1333,3,14,1.3,10,10,13,30,49.99481,0,4
108530,0.824639,1,1,383,1324,3,14,1.3,10,10,13,30,49.99481,0,4
108530,0.824639,1,1,383,1324,3,14,1.3,10,10,13,30,50.52166,0,4
109550,0.8220563,1,1,382,1322,3,14,1.3,10,10,13,30,50.52166,0,4
109550,0.8220563,1,1,382,1322,3,14,1.3,10,10,13,30,50.67662,0,4
110540,0.8220563,1,1,382,1322,3,14,1.3,10,10,14,30,50.67662,0,4
110540,0.8145664,1,1,379,1314,3,14,1.3,10,10,14,30,50.67662,0,4
110540,0.8145664,1,1,379,1314,3,14,1.3,10,10,14,30,51.12601,0,4
111550,0.8042358,1,1,375,1304,3,14,1.3,10,10,14,30,51.12601,0,4
111550,0.8042358,1,1,375,1304,3,14,1.3,10,10,14,30,51.74585,0,4
112550,0.8016531,1,1,374,1301,3,14,1.3,10,10,14,30,51.74585,0,4
112550,0.8016531,1,1,374,1301,3,14,1.3,10,10,14,30,51.90081,0,4
113560,0.8016531,1,1,374,1301,3,14,1.3,10,10,15,30,51.90081,0,4
113560,0.8026862,1,1,375,1302,3,14,1.3,10,10,15,30,51.90081,0,4
113560,0.8026862,1,1,375,1302,3,14,1.3,10,10,15,30,51.83883,0,4
114560,0.8083681,1,1,377,1308,3,14,1.3,10,10,15,30,51.83883,0,4
114560,0.8083681,1,1,377,1308,3,14,1.3,10,10,15,30,51.49791,0,4
115570,0.810176,1,1,377,1310,3,14,1.3,10,10,15,30,51.49791,0,4
115570,0.810176,1,1,377,1310,3,14,1.3,10,10,15,30,51.38944,0,4
116570,0.810176,1,1,377,1310,3,14,1.3,10,10,16,30,51.38944,0,4
