time,raw,transformed
4650,-0.339742720127106,0
4760,-0.339949876070023,0
4870,-0.339742720127106,0
4980,-0.339949876070023,0
5090,-0.339121222496033,29.9996403524559
5200,-0.341192841529846,59.9997122798941
5310,-0.338914066553116,61.0388591307478
5420,-0.339535564184189,62.4998365222395
5530,-0.339535564184189,63.6361522711794
5640,-0.339949876070023,62.7270706093143
5740,-0.340157032012939,61.1568518582364
5850,-0.340157032012939,59.8483362323398
5960,-0.338914066553116,62.9369257529288
6070,-0.339535564184189,63.6361937893408
6180,-0.339535564184189,64.2422260875629
6290,-0.339742720127106,64.2043373919412
6400,-0.340985685586929,60.962357033891
6510,-0.339121222496033,62.6260776817258
6620,-0.339949876070023,62.2007754696638
6730,-0.339535564184189,62.7270706093143
6840,-0.340571343898773,61.0387968535045
6950,-0.34077849984169,59.0907901979935
7050,-0.340157032012939,58.4979151610118
7160,-0.339742720127106,58.7120023192053
7270,-0.340157032012939,58.1817088003354
7380,-0.34160715341568,62.1299516065181
7490,-0.339535564184189,62.6778230673549
7600,-0.339742720127106,62.9118416580373
7710,-0.33932837843895,63.6602514324088
7820,-0.339949876070023,63.5895165901246
7930,-0.339121222496033,64.5159148471345
8040,-0.339535564184189,64.9036200409451
8150,-0.339742720127106,65.0347328762648
8260,-0.341192841529846,63.5744252882917
8370,-0.340157032012939,63.2964722435194
8470,-0.339949876070023,63.2476315190859
8580,-0.339742720127106,63.409326440367
8690,-0.341814309358597,64.2854477329418
8800,-0.340157032012939,64.1023006204469
8910,-0.33932837843895,64.6426075876522
9020,-0.340364187955856,64.2854708172221
9130,-0.340157032012939,64.11540509171
9240,-0.340571343898773,63.6210303140957
9350,-0.339949876070023,63.6361300953972
9460,-0.340157032012939,63.4918318787369
9570,-0.340157032012939,63.3538074975828
9680,-0.339949876070023,63.3736290548981
9780,-0.340571343898773,62.9462053173847
9890,-0.339121222496033,63.5566356099767
10000,-0.340571343898773,63.1426486908631
10110,-0.340364187955856,62.8849496969247
10220,-0.340985685586929,62.2250629985737
10330,-0.340364187955856,61.9944014325628
10440,-0.339535564184189,62.3013725427508
10550,-0.339535564184189,62.5971810671136
10660,-0.341399997472763,61.7344710604049
10770,-0.33932837843895,62.1551747138815
10880,-0.33932837843895,62.5613713448253
10990,-0.340985685586929,61.9852606675014
11100,-0.340364187955856,61.7855063230441
11200,-0.340571343898773,61.4752076891296
11310,-0.340571343898773,61.1749186885694
11420,-0.340571343898773,60.8841626721523
11530,-0.339949876070023,60.9373073287024
11640,-0.340571343898773,60.659153210635
11750,-0.339535564184189,60.9305424253628
11860,-0.340571343898773,60.6607923840042
11970,-0.339742720127106,60.8191355994903
12080,-0.341399997472763,60.144733934156
12190,-0.338914066553116,60.714094877953
12300,-0.340571343898773,60.4625905790289
12410,-0.339742720127106,60.6148897520572
12510,-0.34077849984169,60.2737896089955
12620,-0.34077849984169,59.9419083887216
12730,-0.339949876070023,59.9998218860884
12840,-0.338914066553116,60.526140019168
12950,-0.339949876070023,60.5749618460785
13060,-0.340364187955856,60.4393854121542
13170,-0.339535564184189,60.6688975130474
13280,-0.34077849984169,60.3569685354934
13400,-0.340364187955856,60.2291047264129
13500,-0.340157032012939,60.1914657705507
13610,-0.340157032012939,60.1547337774798
13720,-0.340571343898773,59.9488118236317
13830,-0.340571343898773,59.7477350922276
13930,-0.339535564184189,59.9666084211871
14040,-0.339742720127106,60.0983500604508
14150,-0.34077849984169,59.8212617564514
14260,-0.339535564184189,60.0319311904546
14370,-0.33932837843895,60.3172939473238
14480,-0.340364187955856,60.2039170907592
14590,-0.340157032012939,60.1706431044006
14700,-0.340157032012939,60.1380846876399
14810,-0.340364187955856,60.0302327228771
14920,-0.340571343898773,59.8494649011043
15030,-0.340985685586929,59.5236459061203
15140,-0.340571343898773,59.3518278004324
15240,-0.340985685586929,59.037736102292
15350,-0.340571343898773,58.8742972492827
15460,-0.340571343898773,58.7141271733325
15570,-0.339535564184189,58.9107283041176
15680,-0.340157032012939,58.8933947947212
15790,-0.340571343898773,58.7377044535526
15900,-0.340364187955856,58.6536880645772
16010,-0.340157032012939,58.639297800586
16120,-0.340364187955856,58.557794991147
16230,-0.338292598724365,59.1453682252202
16340,-0.340364187955856,59.0606888898023
16450,-0.340157032012939,59.0430927563706
16560,-0.338914066553116,59.4154282767672
16660,-0.340157032012939,59.3949533404511
16770,-0.340985685586929,59.1197380551138
16880,-0.340157032012939,59.1022422346763
16990,-0.340985685586929,58.8344229289575
17100,-0.341192841529846,58.5091508255495
17210,-0.339535564184189,58.6820964338002
17320,-0.339742720127106,58.7910369004953
17430,-0.339742720127106,58.8981309186016
17540,-0.339949876070023,58.94340226123
17650,-0.339121222496033,59.2260179895059
17760,-0.340157032012939,59.2088005709613
17870,-0.340364187955856,59.1333185990671
17970,-0.340364187955856,59.0590639763105
18080,-0.339949876070023,59.1012120143358
18190,-0.340571343898773,58.9712606354547
18300,-0.339742720127106,59.0701246862621
18410,-0.339949876070023,59.111190009136
18520,-0.339949876070023,59.1516136863414
18630,-0.340571343898773,58.928403988039
18740,-0.34077849984169,58.7051942897365
18850,-0.34077849984169,58.4261821668585
18960,-0.339121222496033,58.6493998931317
19070,-0.340985685586929,58.1471620160097
19180,-0.340985685586929,58.2029644405853
19290,-0.340571343898773,57.7565370160097
19390,-0.340985685586929,57.3659120160097
19500,-0.340571343898773,57.0868998931317
19610,-0.34077849984169,56.8636901948292
19720,-0.34077849984169,56.6962829211024
19830,-0.34077849984169,56.5288756473756
19940,-0.34077849984169,56.0266457982243
20050,-0.340364187955856,55.8034360999219
20160,-0.341814309358597,55.1896014016195
20270,-0.340157032012939,55.0779965524682
20380,-0.340571343898773,55.1896094295902
20490,-0.34077849984169,54.7431820050146
20600,-0.339742720127106,54.7989844295902
20700,-0.34077849984169,54.4641698821365
20810,-0.340364187955856,54.5199723067121
20920,-0.339949876070023,54.7431820050146
21030,-0.34077849984169,54.5757747312878
21140,-0.341399997472763,54.1293473067121
21250,-0.34077849984169,53.9619400329853
21360,-0.341192841529846,54.0735448821365
21470,-0.341399997472763,53.5713150329853
21580,-0.340571343898773,53.3481053346829
21690,-0.340157032012939,53.1248876084097
21800,-0.340364187955856,53.0132827592585
21910,-0.340571343898773,52.6226577592585
22020,-0.341192841529846,52.1762303346829
22120,-0.340364187955856,52.0088230609561
22230,-0.340571343898773,52.1762383626536
22340,-0.339535564184189,52.3436456363805
22450,-0.340985685586929,52.0646254855317
22560,-0.340985685586929,51.7298029101073
22670,-0.34077849984169,52.0088230609561
22780,-0.340985685586929,51.7856053346829
22890,-0.339949876070023,51.6181900329853
23000,-0.340364187955856,51.6181900329853
23110,-0.34160715341568,51.2275650329853
23220,-0.34077849984169,51.1717626084097
23330,-0.339949876070023,51.1717626084097
23430,-0.340364187955856,51.1159601838341
23540,-0.342021465301514,50.6137303346829
23650,-0.340364187955856,50.5021254855317
23760,-0.339742720127106,50.7253351838341
23870,-0.34077849984169,50.2789077592585
23980,-0.33932837843895,50.6137303346829
24090,-0.340364187955856,50.6137303346829
24200,-0.340985685586929,50.6137303346829
24310,-0.340571343898773,50.5579279101073
24420,-0.341192841529846,50.1115004855317
24530,-0.340364187955856,49.8882907872292
24640,-0.340571343898773,50.1115085135024
24750,-0.34077849984169,49.7208835135024
24850,-0.341814309358597,49.0512383626536
24960,-0.340364187955856,49.2186536643512
25070,-0.342021465301514,48.7722262397756
25180,-0.339742720127106,48.995435938078
25290,-0.34077849984169,48.9396335135024
25400,-0.340571343898773,48.9396335135024
25510,-0.340364187955856,48.8280286643512
25620,-0.34077849984169,48.7722262397756
25730,-0.342228621244431,48.0467866923219
25840,-0.340985685586929,47.9351738152
25950,-0.340571343898773,47.7119641168975
26060,-0.340985685586929,47.8235689660487
26160,-0.339742720127106,47.6003512397756
26270,-0.340364187955856,47.6561536643512
26380,-0.34077849984169,47.3771415414731
26490,-0.340364187955856,47.4887463906244
26600,-0.340157032012939,47.6561536643512
26710,-0.340364187955856,47.5445488152
26820,-0.341399997472763,46.8749036643512
26930,-0.340985685586929,46.5958835135024
27040,-0.340157032012939,46.651685938078
27150,-0.339949876070023,46.5400810889268
27260,-0.339535564184189,46.8748956363805
27370,-0.339949876070023,46.9865004855317
27480,-0.340364187955856,46.9306980609561
27580,-0.339949876070023,46.9865004855317
27690,-0.339949876070023,47.1539077592585
27800,-0.340571343898773,47.1539077592585
27910,-0.339949876070023,47.0423029101073
28020,-0.341192841529846,46.6516779101073
28130,-0.340571343898773,46.7074803346829
28240,-0.340364187955856,46.4842706363805
28350,-0.34077849984169,46.0936456363805
28460,-0.339742720127106,46.2610529101073
28570,-0.340157032012939,46.2610529101073
28680,-0.340364187955856,46.2052504855317
28790,-0.33932837843895,46.4842706363805
28890,-0.34077849984169,46.4284682118048
29000,-0.340985685586929,46.4284682118048
29110,-0.340364187955856,46.4842706363805
29220,-0.339742720127106,46.8190932118048
29330,-0.340571343898773,46.8190932118048
29440,-0.341192841529846,46.6516779101073
29550,-0.340985685586929,46.2610529101073
29660,-0.341399997472763,45.9262303346829
29770,-0.340364187955856,45.9820327592585
29880,-0.339742720127106,46.1494400329853
29990,-0.339535564184189,46.3168473067122
30100,-0.340157032012939,46.3726497312878
30210,-0.34077849984169,45.7030126084097
30310,-0.34077849984169,45.5914077592585
30420,-0.340364187955856,45.5356053346829
30530,-0.340364187955856,45.1449803346829
30640,-0.34077849984169,44.9775730609561
30750,-0.34160715341568,44.8101657872292
30860,-0.340157032012939,44.8101657872292
30970,-0.340571343898773,44.9217786643512
31080,-0.340157032012939,45.2007988152
31190,-0.340571343898773,44.9217866923219
31300,-0.341192841529846,44.5311616923219
31410,-0.34077849984169,44.2521495694439
31520,-0.340571343898773,44.084742295717
31620,-0.34077849984169,43.6383148711414
31730,-0.33932837843895,43.8615325974146
31840,-0.341399997472763,43.5825124465658
31950,-0.339949876070023,43.694117295717
32060,-0.339535564184189,43.8057221448683
32170,-0.340364187955856,43.8615245694439
32280,-0.340571343898773,43.6383148711414
32390,-0.341399997472763,43.2476898711414
32500,-0.341192841529846,42.912867295717
32610,-0.34077849984169,42.8570648711414
32720,-0.341399997472763,42.6896495694439
32830,-0.341399997472763,42.5222342677463
32940,-0.340157032012939,42.2432141168975
33040,-0.339949876070023,42.5222342677463
33150,-0.340571343898773,42.6338471448683
33260,-0.34160715341568,42.3548269940195
33370,-0.340985685586929,42.3548269940195
33480,-0.340571343898773,42.3548269940195
33590,-0.341399997472763,42.1874116923219
33700,-0.341399997472763,42.0199963906244
33810,-0.341192841529846,41.9083835135024
33920,-0.341192841529846,41.7967706363805
34030,-0.340571343898773,41.7409682118048
34140,-0.341399997472763,41.8525730609561
34250,-0.340571343898773,41.7409682118048
34350,-0.342021465301514,41.3503432118048
34460,-0.339742720127106,41.6293553346829
34570,-0.34077849984169,41.3503432118048
34680,-0.340985685586929,41.2945327592585
34790,-0.34077849984169,41.1829279101073
34900,-0.339742720127106,41.2387303346829
35010,-0.340985685586929,41.1829198821365
35120,-0.340985685586929,41.2945247312878
35230,-0.340157032012939,41.4619320050146
35340,-0.341814309358597,41.2945247312878
35450,-0.34077849984169,41.4619400329853
35560,-0.340571343898773,41.4619400329853
35670,-0.341399997472763,41.1271174575609
35770,-0.341192841529846,40.9038997312878
35880,-0.34077849984169,40.8480973067122
35990,-0.340571343898773,41.0155126084097
36100,-0.34077849984169,40.9039077592585
36210,-0.340571343898773,40.9039077592585
36340,-0.340985685586929,40.5132827592585
36430,-0.341399997472763,40.4016779101073
36540,-0.340364187955856,40.5690932118048
36650,-0.340571343898773,40.6248956363805
36760,-0.341192841529846,40.5690932118048
36870,-0.339949876070023,40.5690932118048
36980,-0.339949876070023,40.6806980609561
37090,-0.340364187955856,41.0155206363805
37190,-0.340157032012939,41.1829279101073
37300,-0.339949876070023,41.1829279101073
37410,-0.340985685586929,41.0155126084097
37520,-0.341192841529846,41.2387223067122
37630,-0.340985685586929,41.0713070050146
37740,-0.340985685586929,40.7364844295902
37850,-0.339949876070023,40.9596941278926
37960,-0.341399997472763,40.4016538261951
38070,-0.34077849984169,40.2900489770439
38180,-0.340364187955856,40.4574642787414
38290,-0.340364187955856,40.513266703317
38400,-0.341814309358597,40.3458594295902
38500,-0.341192841529846,40.122641703317
38610,-0.341192841529846,39.9552264016195
38720,-0.340571343898773,40.0110288261951
38830,-0.33932837843895,40.6806739770439
38940,-0.339535564184189,40.9038836753463
39050,-0.347200483083725,39.5087909490731
39160,-0.33932837843895,39.6204038261951
39270,-0.338499754667282,40.2342385244975
39380,-0.339949876070023,40.4016457982243
39490,-0.341192841529846,40.1784280719512
39600,-0.34160715341568,39.955210345678
39710,-0.340571343898773,40.4016377702536
39820,-0.34077849984169,40.4574482228
39920,-0.341814309358597,40.1226256473756
40030,-0.340364187955856,40.2900409490731
40140,-0.342021465301514,39.6762062507707
40250,-0.340364187955856,39.6762062507707
40360,-0.340157032012939,39.8436135244975
40470,-0.339949876070023,39.9552183736487
40580,-0.342228621244431,39.3971860999219
40690,-0.339949876070023,39.5087909490731
40800,-0.340571343898773,39.7320086753463
40910,-0.34077849984169,39.7878191278926
41020,-0.341399997472763,39.4529965524683
41130,-0.340157032012939,39.3971941278926
41230,-0.341192841529846,38.950766703317
41340,-0.340571343898773,38.7833594295902
41450,-0.34160715341568,38.4485368541658
41560,-0.339535564184189,38.560141703317
41670,-0.339949876070023,38.560141703317
41780,-0.340364187955856,38.6159441278926
41890,-0.340985685586929,38.3369239770439
42000,-0.340985685586929,38.3927264016195
42110,-0.34077849984169,38.3369239770439
42220,-0.340985685586929,38.1695086753463
42330,-0.341192841529846,38.0578957982243
42440,-0.340364187955856,37.8904885244975
42550,-0.339742720127106,38.0020933736487
42650,-0.340571343898773,37.9462909490731
42760,-0.339535564184189,37.8904804965268
42870,-0.340364187955856,38.002085345678
42980,-0.340571343898773,38.1136982228
