time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
140390,0,1,1,300,1000,1,5,1.3,5,0,0,30,30,0,0
140390,0,1,1,300,1000,1,5,1.3,5,0,0,30,30,0,0
145380,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,3
145380,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,3
145380,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,3
145380,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,3
145380,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,1,3
146380,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,1,3
147390,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,1,3
148390,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,3
149400,0,1,1,300,1000,1,5,1.3,5,4,1,30,30,1,3
152410,0,1,1,300,1000,1,5,1.3,5,3,2,30,30,1,3
171510,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,3
171510,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,3
171510,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,3
181520,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,3
181520,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,3
182520,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,3
182520,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,3
183520,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,3
183520,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,3
184530,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,3
192570,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,3
205640,0,1,1,300,1000,2,8,1.3,7,4,9,30,30,0,3
205640,0.3508835,1,1.536373,300,1000,2,8,1.3,7,4,9,30,30,0,3
206640,0.3488455,1,1.541199,300,1000,2,8,1.3,7,3,10,30,30,0,3
207640,0.3406931,1,1.560809,300,1000,2,8,1.3,7,3,10,30,30,0,3
208650,0.3406932,1,1.560809,300,1000,2,8,1.3,7,3,10,30,30,0,3
209650,0.3559782,1,1.524441,300,1000,2,8,1.3,7,3,10,30,30,0,3
210660,0.3817936,1,1.46672,300,1000,2,8,1.3,7,3,10,30,30,0,3
211670,0.4038723,1,1.420712,300,1000,2,8,1.3,7,3,10,30,30,0,3
212670,0.394701,1,1.439468,300,1000,2,8,1.3,7,3,10,30,30,0,3
213670,0.3627718,1,1.508815,300,1000,2,8,1.3,7,3,10,30,30,0,3
214680,0.3342392,1,1.576692,300,1000,2,8,1.3,7,3,10,30,30,0,3
215690,0.3305028,1,1.586036,300,1000,2,8,1.3,7,3,10,30,30,0,3
216690,0.3434104,1,1.554218,300,1000,2,8,1.3,7,3,10,30,30,0,3
217690,0.3590355,1,1.517369,300,1000,2,8,1.3,7,2,11,30,30,0,3
218710,0.3675273,1,1.498066,300,1000,2,8,1.3,7,2,11,30,30,0,3
219710,0.3634514,1,1.507269,300,1000,2,8,1.3,7,1,12,30,30,0,3
220710,0.3549598,1,1.526811,300,1000,2,8,1.3,7,1,12,30,30,0,3
221710,0.3417124,1,1.558331,300,1000,2,8,1.3,7,1,12,30,30,0,3
222720,0.3226906,1,1.605934,300,1000,2,8,1.3,7,1,12,30,30,0,3
223720,0.3040083,1,1.655606,300,1000,2,8,1.3,7,1,12,30,30,0,3
224730,0.2873641,1,1.702521,300,1000,2,8,1.3,7,1,12,30,30,0,3
225730,0.2730981,1,1.744902,300,1000,2,8,1.3,7,1,12,30,30,0,3
226740,0.2601904,1,1.785107,300,1000,2,8,1.3,7,1,12,30,30,0,3
227750,0.2537365,1,1.805913,300,1000,2,8,1.3,7,1,12,30,30,0,3
228750,0.2459239,1,1.831757,300,1000,2,8,1.3,7,1,12,30,30,0,3
229760,0.2459239,1,1.831757,300,1000,3,8,1.3,7,0,13,30,30,0,3
229760,0.2459239,1,1.831757,300,1000,3,8,1.3,10,0,13,30,30,0,3
229760,0.2459239,1,1.831757,300,1000,3,14,1.3,10,0,13,30,30,0,3
229760,0.2415079,1,1.846695,300,1000,3,14,1.3,10,0,13,30,30,0,3
239760,0.2415079,1,1.846695,300,1000,3,14,1.3,10,1,13,30,30,0,3
239760,0.2415079,1,1.846695,300,1000,3,14,1.3,10,2,13,30,30,0,3
239760,0.2415079,1,1.846695,300,1000,3,14,1.3,10,3,13,30,30,0,3
239760,0.2415079,1,1.846695,300,1000,3,14,1.3,10,4,13,30,30,0,3
239760,0.3114811,1,1.635374,300,1000,3,14,1.3,10,4,13,30,30,0,3
240760,0.3114811,1,1.635374,300,1000,3,14,1.3,10,5,13,30,30,0,3
240760,0.3114811,1,1.635374,300,1000,3,14,1.3,10,6,13,30,30,0,3
240760,0.3114811,1,1.635374,300,1000,3,14,1.3,10,7,13,30,30,0,3
240760,0.3114811,1,1.635374,300,1000,3,14,1.3,10,8,13,30,30,0,3
240760,0.318954,1,1.615629,300,1000,3,14,1.3,10,8,13,30,30,0,3
241770,0.318954,1,1.615629,300,1000,3,14,1.3,10,9,13,30,30,0,3
241770,0.318954,1,1.615629,300,1000,3,14,1.3,10,10,13,30,30,0,3
241770,0.3284649,1,1.591179,300,1000,3,14,1.3,10,10,13,30,30,0,3
242780,0.3716034,1,1.488974,300,1000,3,14,1.3,10,10,13,30,30,0,3
243780,0.4038724,1,1.420712,300,1000,3,14,1.3,10,10,13,30,30,0,3
244800,0.4504076,1,1.332609,300,1000,3,14,1.3,10,10,13,30,30,0,3
245790,0.5200409,1,1.219451,300,1000,3,14,1.3,10,10,13,30,30,0,3
246800,0.5679349,1,1.15216,300,1000,3,14,1.3,10,10,13,30,30,0,3
247800,0.5679349,1,1.15216,300,1000,3,14,1.3,10,10,14,30,30,0,3
247800,0.6134513,1,1.094749,300,1000,3,14,1.3,10,10,14,30,30,0,3
248810,0.6083561,1,1.10089,300,1000,3,14,1.3,10,10,14,30,30,0,3
249810,0.6052992,1,1.104607,300,1000,3,14,1.3,10,10,14,30,30,0,3
250810,0.6052992,1,1.104607,300,1000,3,14,1.3,10,10,15,30,30,0,3
250810,0.6134515,1,1.094749,300,1000,3,14,1.3,10,10,15,30,30,0,3
251820,0.6083562,1,1.10089,300,1000,3,14,1.3,10,10,15,30,30,0,3
252820,0.6002042,1,1.110859,300,1000,3,14,1.3,10,10,15,30,30,0,3
253830,0.5903537,1,1.123149,300,1000,3,14,1.3,10,10,15,30,30,0,3
254830,0.5903537,1,1.123149,300,1000,3,14,1.3,10,10,16,30,30,0,3
254830,0.5957882,1,1.116335,300,1000,3,14,1.3,10,10,16,30,30,0,3
255840,0.5906931,1,1.122721,300,1000,3,14,1.3,10,10,16,30,30,0,3
256850,0.589674,1,1.124007,300,1000,3,14,1.3,10,10,16,30,30,0,3
257850,0.5869569,1,1.127451,300,1000,3,14,1.3,10,10,16,30,30,0,3
258850,0.6015627,1,1.109185,300,1000,3,14,1.3,10,10,16,30,30,0,3
259870,0.6015627,1,1.109185,300,1000,3,14,1.3,10,7,20,30,30,0,3
259870,0.6253398,1,1.080684,300,1000,3,14,1.3,10,7,20,30,30,0,3
260870,0.6582881,1,1.043527,300,1000,3,14,1.3,10,6,21,30,30,0,3
261870,0.7068617,1,0.9931851,300,1000,3,14,1.3,10,5,22,30,30,0,3
262870,0.7404897,1,0.9610859,300,1000,3,14,1.3,10,4,23,30,30,0,3
263880,0.7493212,1,0.9529971,300,1000,3,14,1.3,10,4,23,30,30,0,3
264890,0.7265628,1,0.9741245,300,1000,3,14,1.3,10,4,23,30,30,0,3
265900,0.7017666,1,0.9982365,300,1000,3,14,1.3,10,3,24,30,30,0,3
266900,0.68784,1,1.01231,300,1000,3,14,1.3,10,3,24,30,30,0,3
267900,0.6773103,1,1.023216,300,1000,3,14,1.3,10,2,25,30,30,0,3
268910,0.6620248,1,1.039474,300,1000,3,14,1.3,10,2,25,30,30,0,3
269910,0.671196,1,1.029658,300,1000,3,14,1.3,10,2,25,30,30,0,3
270920,0.6881797,1,1.011962,300,1000,3,14,1.3,10,1,26,30,30,0,3
271920,0.7238455,1,0.9767098,300,1000,3,14,1.3,10,1,26,30,30,0,3
272930,0.7238455,1,0.9767098,300,1000,4,14,1.3,10,0,27,30,30,0,3
272930,0.7238455,1,0.9767098,300,1000,4,14,1.3,15,0,27,30,30,0,3
272930,0.7238455,1,0.9767098,300,1000,4,30,1.3,15,0,27,30,30,0,3
272930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,0,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,1,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,2,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,3,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,4,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,5,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,6,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,7,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,8,27,30,30,0,3
282930,0.7516991,1,0.9508423,300,1000,4,30,1.3,15,9,27,30,30,0,3
282930,0.7686825,1,0.9357316,300,1000,4,30,1.3,15,9,27,30,30,0,3
283940,0.7686825,1,0.9357316,300,1000,4,30,1.3,15,10,27,30,30,0,3
283940,0.7686825,1,0.9357316,300,1000,4,30,1.3,15,11,27,30,30,0,3
283940,0.7686825,1,0.9357316,300,1000,4,30,1.3,15,12,27,30,30,0,3
283940,0.7686825,1,0.9357316,300,1000,4,30,1.3,15,13,27,30,30,0,3
283940,0.7584924,1,0.9447399,300,1000,4,30,1.3,15,13,27,30,30,0,3
284940,0.7584924,1,0.9447399,300,1000,4,30,1.3,15,14,27,30,30,0,3
284940,0.7143345,1,0.985868,300,1000,4,30,1.3,15,14,27,30,30,0,3
285950,0.6844432,1,1.015803,300,1000,4,30,1.3,15,14,27,30,30,0,3
286950,0.6739133,1,1.026785,300,1000,4,30,1.3,15,14,27,30,30,0,3
287960,0.6739133,1,1.026785,300,1000,4,30,1.3,15,14,28,30,30,0,3
287960,0.7173916,1,0.9829057,300,1000,4,30,1.3,15,14,28,30,30,0,3
288960,0.7173916,1,0.9829057,300,1000,4,30,1.3,15,13,30,30,30,0,3
288960,0.7173916,1,0.9829057,300,1000,4,30,1.3,15,14,30,30,30,0,3
288960,0.7693618,1,0.9351372,300,1000,4,30,1.3,15,14,30,30,30,0,3
289970,0.8281253,1,0.8864263,300,1000,4,30,1.3,15,14,30,30,30,0,3
290970,0.847487,1,0.8714696,300,1000,4,30,1.3,15,13,31,30,30,0,3
291970,0.8369572,1,0.8795406,300,1000,4,30,1.3,15,13,31,30,30,0,3
292980,0.8203134,1,0.8926074,300,1000,4,30,1.3,15,13,31,30,30,0,3
293990,0.8077453,1,0.9027346,300,1000,4,30,1.3,15,13,31,30,30,0,3
294990,0.8077453,1,0.9027346,300,1000,4,30,1.3,15,13,32,30,30,0,3
294990,0.8169164,1,0.8953221,300,1000,4,30,1.3,15,13,32,30,30,0,3
295990,0.8169164,1,0.8953221,300,1000,4,30,1.3,15,13,33,30,30,0,3
296000,0.8359383,1,0.8803295,300,1000,4,30,1.3,15,13,33,30,30,0,3
297000,0.8610741,1,0.8612714,300,1000,4,30,1.3,15,13,33,30,30,0,3
298000,0.8610741,1,0.8612714,300,1000,4,30,1.3,15,13,34,30,30,0,3
298000,0.889267,1,0.840854,300,1000,4,30,1.3,15,13,34,30,30,0,3
299010,0.889267,1,0.840854,300,1000,4,30,1.3,15,13,35,30,30,0,3
299010,0.8980986,1,0.8346558,300,1000,4,30,1.3,15,13,35,30,30,0,3
300020,0.8943621,1,0.837267,300,1000,4,30,1.3,15,13,35,30,30,0,3
301020,0.8780577,1,0.8488549,300,1000,4,30,1.3,15,13,35,30,30,0,3
302030,0.9021746,1,0.8318259,300,1000,4,30,1.3,15,13,35,30,30,0,3
303040,0.9633159,1,0.7915676,300,1000,4,30,1.3,15,13,35,30,30,0,3
304040,1,1,0.7692308,300,1000,4,30,1.3,15,12,36,30,30,0,3
305040,1,1,0.7692308,300,1000,4,30,1.3,15,12,37,30,30,0,3
305040,1,1,0.7692308,300,1000,4,30,1.3,15,12,37,30,30,0,3
306040,1,1,0.7692308,300,1000,4,30,1.3,15,12,37,30,30,0,3
307050,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
307050,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
308050,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
309060,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
310070,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
311070,1,1,0.7692308,300,1000,4,30,1.3,15,12,38,30,30,0,3
312080,1,1,0.7692308,300,1000,4,30,1.3,15,12,39,30,30,0,3
312080,1,1,0.7692308,300,1000,4,30,1.3,15,12,39,30,30,0,3
313080,1,1,0.7692308,300,1000,4,30,1.3,15,12,39,30,30,0,3
314090,1,1,0.7692308,300,1000,4,30,1.3,15,12,40,30,30,0,3
314090,1,1,0.7692308,300,1000,4,30,1.3,15,12,40,30,30,0,3
315090,1,1,0.7692308,300,1000,4,30,1.3,15,12,41,30,30,0,3
315090,1,1,0.7692308,300,1000,4,30,1.3,15,12,41,30,30,0,3
316100,1,1,0.7692308,300,1000,4,30,1.3,15,12,41,30,30,0,3
317110,0.991509,1,0.7742881,300,1000,4,30,1.3,15,12,41,30,30,0,3
318100,0.991509,1,0.7742881,300,1000,4,30,1.3,15,12,42,30,30,0,3
318100,0.9677315,1,0.7888106,300,1000,4,30,1.3,15,12,42,30,30,0,3
319110,0.9524459,1,0.7984377,300,1000,4,30,1.3,15,12,42,30,30,0,3
320110,0.9752041,1,0.7841882,300,1000,4,30,1.3,15,12,42,30,30,0,3
321120,0.9752041,1,0.7841882,300,1000,4,30,1.3,15,12,43,30,30,0,3
321120,1,1,0.7692308,300,1000,4,30,1.3,15,12,43,30,30,0,3
322130,1,1,0.7692308,300,1000,4,30,1.3,15,12,43,30,30,0,3
323140,1,1,0.7692308,300,1000,4,30,1.3,15,12,43,30,30,0,3
324140,1,1,0.7692308,300,1000,4,30,1.3,15,12,44,30,30,0,3
324140,1,1,0.7692308,300,1000,4,30,1.3,15,12,44,30,30,0,3
325140,1,1,0.7692308,300,1000,4,30,1.3,15,12,44,30,30,0,3
326150,1,1,0.7692308,300,1000,4,30,1.3,15,12,44,30,30,0,3
327160,1,1,0.7692308,300,1000,4,30,1.3,15,12,45,30,30,0,3
327160,1,1,0.7692308,300,1000,4,30,1.3,15,12,45,30,30,0,3
328160,1,1,0.7692308,300,1000,4,30,1.3,15,11,46,30,30,0,3
329160,1,1,0.7692308,300,1000,4,30,1.3,15,10,47,30,30,0,3
330170,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
331170,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
332170,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
333180,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
334190,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
335190,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
336200,1,1,0.7692308,300,1000,4,30,1.3,15,9,48,30,30,0,3
337210,1,1,0.7692308,300,1000,4,30,1.3,15,8,49,30,30,0,3
338200,1,1,0.7692308,300,1000,4,30,1.3,15,8,49,30,30,0,3
339210,1,1,0.7692308,300,1000,4,30,1.3,15,7,50,30,30,0,3
340220,1,1,0.7692308,300,1000,4,30,1.3,15,7,50,30,30,0,3
341230,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
342220,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
343240,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
344240,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
345240,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
346260,1,1,0.7692308,300,1000,4,30,1.3,15,6,51,30,30,0,3
347250,1,1,0.7692308,300,1000,4,30,1.3,15,5,52,30,30,0,3
348260,1,1,0.7692308,300,1000,4,30,1.3,15,5,52,30,30,0,3
349260,1,1,0.7692308,300,1000,4,30,1.3,15,5,52,30,30,0,3
350270,1,1,0.7692308,300,1000,4,30,1.3,15,5,52,30,30,0,3
351270,1,1,0.7692308,300,1000,4,30,1.3,15,4,53,30,30,0,3
352270,1,1,0.7692308,300,1000,4,30,1.3,15,4,53,30,30,0,3
353290,1,1,0.7692308,300,1000,4,30,1.3,15,3,54,30,30,0,3
354290,1,1,0.7692308,300,1000,4,30,1.3,15,3,54,30,30,0,3
355290,1,1,0.7692308,300,1000,4,30,1.3,15,3,54,30,30,0,3
356290,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
357310,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
358310,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
359310,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
360320,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
361320,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
362330,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
363330,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
364330,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
365340,1,1,0.7692308,300,1000,4,30,1.3,15,1,56,30,30,0,3
366350,1,1,0.7692308,300,1000,5,30,1.3,15,0,57,30,30,0,3
366350,1,1,0.7692308,300,1000,5,30,1.3,22,0,57,30,30,0,3
366350,1,1,0.7692308,300,1000,5,83,1.3,22,0,57,30,30,0,3
366350,1,1,0.7692308,300,1000,5,83,1.3,22,0,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,1,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,2,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,3,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,4,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,5,57,30,30,0,3
376350,1,1,0.7692308,300,1000,5,83,1.3,22,6,57,30,30,0,3
