time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
4950,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5950,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,4
6970,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,4
6970,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,1,4
7970,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,4
8970,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
14000,0,1,1,300,1000,1,5,1.3,5,4,1,30,30,1,4
46150,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,4
46150,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,4
46150,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,4
56160,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,4
56160,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,4
57160,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,4
57160,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,4
58170,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,4
58170,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,4
59170,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,4
60180,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,4
67210,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,0,4
67210,0.372693,1,1,211,872,2,8,1.3,7,7,6,30,30,0,4
67210,0.372693,1,1,211,872,2,8,1.3,7,7,6,30,77.63842,0,4
68220,0.4306838,1,1,233,930,2,8,1.3,7,7,6,30,77.63842,0,4
68220,0.4306838,1,1,233,930,2,8,1.3,7,7,6,30,74.15897,0,4
69220,0.4814388,1,1,252,981,2,8,1.3,7,7,6,30,74.15897,0,4
69220,0.4814388,1,1,252,981,2,8,1.3,7,7,6,30,71.11367,0,4
70230,0.477349,1,1,251,977,2,8,1.3,7,7,6,30,71.11367,0,4
70230,0.477349,1,1,251,977,2,8,1.3,7,7,6,30,71.35906,0,4
71230,0.4379195,1,1,236,937,2,8,1.3,7,7,6,30,71.35906,0,4
71230,0.4379195,1,1,236,937,2,8,1.3,7,7,6,30,73.72483,0,4
72230,0.3733222,1,1,211,873,2,8,1.3,7,7,6,30,73.72483,0,4
72230,0.3733222,1,1,211,873,2,8,1.3,7,7,6,30,77.60067,0,4
73240,0.5123742,1,1,264,1012,2,8,1.3,7,7,6,30,77.60067,0,4
73240,0.5123742,1,1,264,1012,2,8,1.3,7,7,6,30,69.25755,0,4
74250,0.7645763,1,1,360,1264,2,8,1.3,7,7,6,30,69.25755,0,4
74250,0.7645763,1,1,360,1264,2,8,1.3,7,7,6,30,54.12542,0,4
75250,0.8971266,1,1,410,1397,2,8,1.3,7,7,6,30,54.12542,0,4
75250,0.8971266,1,1,410,1397,2,8,1.3,7,7,6,30,46.1724,0,4
76260,0.8410234,1,1,389,1341,2,8,1.3,7,7,6,30,46.1724,0,4
76260,0.8410234,1,1,389,1341,2,8,1.3,7,7,6,30,49.53859,0,4
77260,0.5831586,1,1,291,1083,2,8,1.3,7,7,6,30,49.53859,0,4
77260,0.5831586,1,1,291,1083,2,8,1.3,7,7,6,30,65.01048,0,4
78270,0.4338298,1,1,234,933,2,8,1.3,7,7,6,30,65.01048,0,4
78270,0.4338298,1,1,234,933,2,8,1.3,7,7,6,30,73.97021,0,4
79270,0.4466234,1,1,239,946,2,8,1.3,7,7,6,30,73.97021,0,4
79270,0.4466234,1,1,239,946,2,8,1.3,7,7,6,30,73.2026,0,4
80270,0.5364934,1,1,273,1036,2,8,1.3,7,7,6,30,73.2026,0,4
80270,0.5364934,1,1,273,1036,2,8,1.3,7,7,6,30,67.8104,0,4
81280,0.5516988,1,1,279,1051,2,8,1.3,7,7,6,30,67.8104,0,4
81280,0.5516988,1,1,279,1051,2,8,1.3,7,7,6,30,66.89807,0,4
82290,0.5158347,1,1,266,1015,2,8,1.3,7,7,6,30,66.89807,0,4
82290,0.5158347,1,1,266,1015,2,8,1.3,7,7,6,30,69.04991,0,4
83290,0.4178901,1,1,228,917,2,8,1.3,7,7,6,30,69.04991,0,4
83290,0.4178901,1,1,228,917,2,8,1.3,7,7,6,30,74.9266,0,4
84300,0.3545512,1,1,204,854,2,8,1.3,7,7,6,30,74.9266,0,4
84300,0.3545512,1,1,204,854,2,8,1.3,7,7,6,30,78.72693,0,4
85300,0.3159606,1,1,190,815,2,8,1.3,7,7,6,30,78.72693,0,4
85300,0.3159606,1,1,190,815,2,8,1.3,7,7,6,30,81.04236,0,4
86310,0.2772652,1,1,175,777,2,8,1.3,7,7,6,30,81.04236,0,4
86310,0.2772652,1,1,175,777,2,8,1.3,7,7,6,30,83.36409,0,4
87310,0.2391989,1,1,160,739,2,8,1.3,7,7,6,30,83.36409,0,4
87310,0.2391989,1,1,160,739,2,8,1.3,7,7,6,30,85.64806,0,4
88320,0.2502098,1,1,165,750,2,8,1.3,7,7,6,30,85.64806,0,4
88320,0.2502098,1,1,165,750,2,8,1.3,7,7,6,30,84.98741,0,4
89320,0.3696519,1,1,210,869,2,8,1.3,7,6,7,30,84.98741,0,4
89320,0.3696519,1,1,210,869,2,8,1.3,7,6,7,30,77.82089,0,4
90320,0.6376887,1,1,312,1137,2,8,1.3,7,5,8,30,77.82089,0,4
90320,0.6376887,1,1,312,1137,2,8,1.3,7,5,8,30,61.73868,0,4
91330,0.8184773,1,1,381,1318,2,8,1.3,7,5,8,30,61.73868,0,4
91330,0.8184773,1,1,381,1318,2,8,1.3,7,5,8,30,50.89137,0,4
92340,0.8875838,1,1,407,1387,2,8,1.3,7,5,8,30,50.89137,0,4
92340,0.8875838,1,1,407,1387,2,8,1.3,7,5,8,30,46.74497,0,4
93350,0.8837038,1,1,405,1383,2,8,1.3,7,5,8,30,46.74497,0,4
93350,0.8837038,1,1,405,1383,2,8,1.3,7,5,8,30,46.97778,0,4
94350,0.928901,1,1,422,1428,2,8,1.3,7,5,8,30,46.97778,0,4
94350,0.928901,1,1,422,1428,2,8,1.3,7,5,8,30,44.26594,0,4
95350,0.9742029,1,1,440,1474,2,8,1.3,7,5,8,30,44.26594,0,4
95350,0.9742029,1,1,440,1474,2,8,1.3,7,5,8,30,41.54782,0,4
96360,1,1,1,450,1500,2,8,1.3,7,5,8,30,41.54782,0,4
96360,1,1,1,450,1500,2,8,1.3,7,5,8,30,40,0,4
97360,0.9447357,1,1,428,1444,2,8,1.3,7,5,8,30,40,0,4
97360,0.9447357,1,1,428,1444,2,8,1.3,7,5,8,30,43.31586,0,4
98370,0.8503565,1,1,393,1350,2,8,1.3,7,5,8,30,43.31586,0,4
98370,0.8503565,1,1,393,1350,2,8,1.3,7,5,8,30,48.97861,0,4
99370,0.7224203,1,1,344,1222,2,8,1.3,7,5,8,30,48.97861,0,4
99370,0.7224203,1,1,344,1222,2,8,1.3,7,5,8,30,56.65478,0,4
100380,0.6177643,1,1,304,1117,2,8,1.3,7,5,8,30,56.65478,0,4
100380,0.6177643,1,1,304,1117,2,8,1.3,7,5,8,30,62.93414,0,4
101380,0.5597735,1,1,282,1059,2,8,1.3,7,5,8,30,62.93414,0,4
101380,0.5597735,1,1,282,1059,2,8,1.3,7,5,8,30,66.41359,0,4
102400,0.5268457,1,1,270,1026,2,8,1.3,7,5,8,30,66.41359,0,4
102400,0.5268457,1,1,270,1026,2,8,1.3,7,5,8,30,68.38926,0,4
103400,0.4949665,1,1,258,994,2,8,1.3,7,4,9,30,68.38926,0,4
103400,0.4949665,1,1,258,994,2,8,1.3,7,4,9,30,70.30201,0,4
104400,0.4346687,1,1,235,934,2,8,1.3,7,3,10,30,70.30201,0,4
104400,0.4346687,1,1,235,934,2,8,1.3,7,3,10,30,73.91988,0,4
105400,0.3764682,1,1,213,876,2,8,1.3,7,3,10,30,73.91988,0,4
105400,0.3764682,1,1,213,876,2,8,1.3,7,3,10,30,77.41191,0,4
106410,0.3455327,1,1,201,845,2,8,1.3,7,3,10,30,77.41191,0,4
106410,0.3455327,1,1,201,845,2,8,1.3,7,3,10,30,79.26804,0,4
107410,0.3989094,1,1,221,898,2,8,1.3,7,3,10,30,79.26804,0,4
107410,0.3989094,1,1,221,898,2,8,1.3,7,3,10,30,76.06544,0,4
108420,0.5397441,1,1,275,1039,2,8,1.3,7,3,10,30,76.06544,0,4
108420,0.5397441,1,1,275,1039,2,8,1.3,7,3,10,30,67.61535,0,4
109420,0.6485948,1,1,316,1148,2,8,1.3,7,3,10,30,67.61535,0,4
109420,0.6485948,1,1,316,1148,2,8,1.3,7,3,10,30,61.08431,0,4
110430,0.6931627,1,1,333,1193,2,8,1.3,7,3,10,30,61.08431,0,4
110430,0.6931627,1,1,333,1193,2,8,1.3,7,3,10,30,58.41024,0,4
111430,0.5821099,1,1,291,1082,2,8,1.3,7,3,10,30,58.41024,0,4
111430,0.5821099,1,1,291,1082,2,8,1.3,7,3,10,30,65.0734,0,4
112450,0.4647651,1,1,246,964,2,8,1.3,7,3,10,30,65.0734,0,4
112450,0.4647651,1,1,246,964,2,8,1.3,7,3,10,30,72.11409,0,4
113450,0.4355076,1,1,235,935,2,8,1.3,7,3,10,30,72.11409,0,4
113450,0.4355076,1,1,235,935,2,8,1.3,7,3,10,30,73.86954,0,4
114450,0.4557467,1,1,243,955,2,8,1.3,7,3,10,30,73.86954,0,4
114450,0.4557467,1,1,243,955,2,8,1.3,7,3,10,30,72.6552,0,4
115450,0.5037752,1,1,261,1003,2,8,1.3,7,3,10,30,72.6552,0,4
115450,0.5037752,1,1,261,1003,2,8,1.3,7,3,10,30,69.77348,0,4
116460,0.535969,1,1,273,1035,2,8,1.3,7,3,10,30,69.77348,0,4
116460,0.535969,1,1,273,1035,2,8,1.3,7,3,10,30,67.84186,0,4
117460,0.5582005,1,1,282,1058,2,8,1.3,7,3,10,30,67.84186,0,4
117460,0.5582005,1,1,282,1058,2,8,1.3,7,3,10,30,66.50797,0,4
118470,0.589031,1,1,293,1089,2,8,1.3,7,3,10,30,66.50797,0,4
118470,0.589031,1,1,293,1089,2,8,1.3,7,3,10,30,64.65813,0,4
119470,0.6556208,1,1,319,1155,2,8,1.3,7,3,10,30,64.65813,0,4
119470,0.6556208,1,1,319,1155,2,8,1.3,7,3,10,30,60.66275,0,4
120480,0.738255,1,1,350,1238,2,8,1.3,7,3,10,30,60.66275,0,4
120480,0.738255,1,1,350,1238,2,8,1.3,7,3,10,30,55.7047,0,4
121480,0.7063758,1,1,338,1206,2,8,1.3,7,3,10,30,55.7047,0,4
121480,0.7063758,1,1,338,1206,2,8,1.3,7,3,10,30,57.61745,0,4
122490,0.7482173,1,1,354,1248,2,8,1.3,7,3,10,30,57.61745,0,4
122490,0.7482173,1,1,354,1248,2,8,1.3,7,3,10,30,55.10696,0,4
123500,0.8445889,1,1,390,1344,2,8,1.3,7,3,10,30,55.10696,0,4
123500,0.8445889,1,1,390,1344,2,8,1.3,7,3,10,30,49.32467,0,4
124500,0.9496644,1,1,430,1449,2,8,1.3,7,3,10,30,49.32467,0,4
124500,0.9496644,1,1,430,1449,2,8,1.3,7,3,10,30,43.02014,0,4
125500,1,1,1,450,1500,2,8,1.3,7,3,10,30,43.02014,0,4
125500,1,1,1,450,1500,2,8,1.3,7,3,10,30,40,0,4
126510,1,1,1,450,1500,2,8,1.3,7,2,11,30,40,0,4
126510,1,1,1,450,1500,2,8,1.3,7,2,11,30,40,0,4
127520,1,1,1,450,1500,2,8,1.3,7,1,12,30,40,0,4
127520,1,1,1,450,1500,2,8,1.3,7,1,12,30,40,0,4
128520,0.9338297,1,1,424,1433,2,8,1.3,7,1,12,30,40,0,4
128520,0.9338297,1,1,424,1433,2,8,1.3,7,1,12,30,43.97022,0,4
129520,0.7553482,1,1,357,1255,2,8,1.3,7,1,12,30,43.97022,0,4
129520,0.7553482,1,1,357,1255,2,8,1.3,7,1,12,30,54.67911,0,4
130530,0.6424077,1,1,314,1142,2,8,1.3,7,1,12,30,54.67911,0,4
130530,0.6424077,1,1,314,1142,2,8,1.3,7,1,12,30,61.45554,0,4
131530,0.579698,1,1,290,1079,2,8,1.3,7,1,12,30,61.45554,0,4
131530,0.579698,1,1,290,1079,2,8,1.3,7,1,12,30,65.21812,0,4
132540,0.545302,1,1,277,1045,2,8,1.3,7,1,12,30,65.21812,0,4
132540,0.545302,1,1,277,1045,2,8,1.3,7,1,12,30,67.28188,0,4
133550,0.5530621,1,1,280,1053,2,8,1.3,7,1,12,30,67.28188,0,4
133550,0.5530621,1,1,280,1053,2,8,1.3,7,1,12,30,66.81628,0,4
134550,0.5779153,1,1,289,1077,2,8,1.3,7,1,12,30,66.81628,0,4
134550,0.5779153,1,1,289,1077,2,8,1.3,7,1,12,30,65.32508,0,4
135550,0.5681627,1,1,285,1068,2,8,1.3,7,1,12,30,65.32508,0,4
135550,0.5681627,1,1,285,1068,2,8,1.3,7,1,12,30,65.91023,0,4
136560,0.552433,1,1,279,1052,2,8,1.3,7,1,12,30,65.91023,0,4
136560,0.552433,1,1,279,1052,2,8,1.3,7,1,12,30,66.85402,0,4
137560,0.5195051,1,1,267,1019,2,8,1.3,7,1,12,30,66.85402,0,4
137560,0.5195051,1,1,267,1019,2,8,1.3,7,1,12,30,68.8297,0,4
138570,0.5151007,1,1,265,1015,2,8,1.3,7,1,12,30,68.8297,0,4
138570,0.5151007,1,1,265,1015,2,8,1.3,7,1,12,30,69.09396,0,4
139570,0.5655411,1,1,284,1065,2,8,1.3,7,1,12,30,69.09396,0,4
139570,0.5655411,1,1,284,1065,2,8,1.3,7,1,12,30,66.06753,0,4
140580,0.6365352,1,1,311,1136,2,8,1.3,7,1,12,30,66.06753,0,4
140580,0.6365352,1,1,311,1136,2,8,1.3,7,1,12,30,61.80789,0,4
141580,0.8117659,1,1,378,1311,2,8,1.3,7,1,12,30,61.80789,0,4
141580,0.8117659,1,1,378,1311,2,8,1.3,7,1,12,30,51.29404,0,4
142590,0.9324664,1,1,424,1432,2,8,1.3,7,1,12,30,51.29404,0,4
142590,0.9324664,1,1,424,1432,2,8,1.3,7,1,12,30,44.05202,0,4
143590,0.9400167,1,1,427,1440,2,8,1.3,7,1,12,30,44.05202,0,4
143590,0.9400167,1,1,427,1440,2,8,1.3,7,1,12,30,43.599,0,4
144600,0.9400167,1,1,427,1440,3,8,1.3,7,0,13,30,43.599,0,4
144600,0.9400167,1,1,427,1440,3,8,1.3,10,0,13,30,43.599,0,4
144600,0.9400167,1,1,427,1440,3,14,1.3,10,0,13,30,43.599,0,4
144600,0.8528733,1,1,394,1352,3,14,1.3,10,0,13,30,43.599,0,4
144600,0.8528733,1,1,394,1352,3,14,1.3,10,0,13,30,48.8276,0,4
154600,0.8528733,1,1,394,1352,3,14,1.3,10,1,13,30,48.8276,0,4
154600,0.8528733,1,1,394,1352,3,14,1.3,10,2,13,30,48.8276,0,4
154600,0.8528733,1,1,394,1352,3,14,1.3,10,3,13,30,48.8276,0,4
154600,0.8528733,1,1,394,1352,3,14,1.3,10,4,13,30,48.8276,0,4
154600,0.6786912,1,1,327,1178,3,14,1.3,10,4,13,30,48.8276,0,4
154600,0.6786912,1,1,327,1178,3,14,1.3,10,4,13,30,59.27853,0,4
155610,0.6786912,1,1,327,1178,3,14,1.3,10,5,13,30,59.27853,0,4
155610,0.6786912,1,1,327,1178,3,14,1.3,10,6,13,30,59.27853,0,4
155610,0.6786912,1,1,327,1178,3,14,1.3,10,7,13,30,59.27853,0,4
155610,0.6786912,1,1,327,1178,3,14,1.3,10,8,13,30,59.27853,0,4
155610,0.7951971,1,1,372,1295,3,14,1.3,10,8,13,30,59.27853,0,4
155610,0.7951971,1,1,372,1295,3,14,1.3,10,8,13,30,52.28818,0,4
156610,0.7951971,1,1,372,1295,3,14,1.3,10,9,13,30,52.28818,0,4
156610,0.7951971,1,1,372,1295,3,14,1.3,10,10,13,30,52.28818,0,4
156610,0.8670301,1,1,399,1367,3,14,1.3,10,10,13,30,52.28818,0,4
156610,0.8670301,1,1,399,1367,3,14,1.3,10,10,13,30,47.97819,0,4
157620,0.8280201,1,1,384,1328,3,14,1.3,10,10,13,30,47.97819,0,4
157620,0.8280201,1,1,384,1328,3,14,1.3,10,10,13,30,50.31879,0,4
158620,0.8280201,1,1,384,1328,3,14,1.3,10,10,14,30,50.31879,0,4
158620,0.8117659,1,1,378,1311,3,14,1.3,10,10,14,30,50.31879,0,4
158620,0.8117659,1,1,378,1311,3,14,1.3,10,10,14,30,51.29404,0,4
159630,0.8231962,1,1,382,1323,3,14,1.3,10,10,14,30,51.29404,0,4
