time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
4982,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,3
5965,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,3
6972,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,3
6973,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,1,3
7980,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,3
8984,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,3
14005,0,1,1,300,1000,1,5,1.3,5,4,1,30,30,1,3
30088,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,3
30088,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,3
30088,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,3
40096,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,3
40096,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,3
41098,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,3
41098,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,3
42107,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,3
42107,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,3
43108,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,3
44111,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,3
64212,0,1,1,300,1000,3,8,1.3,7,0,13,30,30,1,3
64212,0,1,1,300,1000,3,8,1.3,10,0,13,30,30,1,3
64212,0,1,1,300,1000,3,14,1.3,10,0,13,30,30,1,3
74217,0,1,1,300,1000,3,14,1.3,10,1,13,30,30,1,3
74217,0,1,1,300,1000,3,14,1.3,10,2,13,30,30,1,3
74217,0,1,1,300,1000,3,14,1.3,10,3,13,30,30,1,3
74217,0,1,1,300,1000,3,14,1.3,10,4,13,30,30,1,3
74217,0,1,1,300,1000,3,14,1.3,10,4,13,30,30,0,3
74218,0.4739079,1,1.292143,300,1000,3,14,1.3,10,4,13,30,30,0,3
75225,0.4739079,1,1.292143,300,1000,3,14,1.3,10,5,13,30,30,0,3
75225,0.4739079,1,1.292143,300,1000,3,14,1.3,10,6,13,30,30,0,3
75225,0.4739079,1,1.292143,300,1000,3,14,1.3,10,7,13,30,30,0,3
75225,0.4739079,1,1.292143,300,1000,3,14,1.3,10,8,13,30,30,0,3
75225,0.4687501,1,1.300813,300,1000,3,14,1.3,10,8,13,30,30,0,3
76226,0.4687501,1,1.300813,300,1000,3,14,1.3,10,9,13,30,30,0,3
76226,0.4687501,1,1.300813,300,1000,3,14,1.3,10,10,13,30,30,0,3
76226,0.4653521,1,1.306588,300,1000,3,14,1.3,10,10,13,30,30,0,3
77231,0.4499395,1,1.333441,300,1000,3,14,1.3,10,10,13,30,30,0,3
78239,0.4131676,1,1.402195,300,1000,3,14,1.3,10,10,13,30,30,0,3
79254,0.3686895,1,1.495462,300,1000,3,14,1.3,10,10,13,30,30,0,3
80246,0.3686895,1,1.495462,300,1000,3,14,1.3,10,10,14,30,30,0,3
80246,0.3442963,1,1.552081,300,1000,3,14,1.3,10,10,14,30,30,0,3
81251,0.3442963,1,1.552081,300,1000,3,14,1.3,10,10,15,30,30,0,3
81251,0.3638958,1,1.506261,300,1000,3,14,1.3,10,10,15,30,30,0,3
