time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
4960,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,1
5960,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,0,1
6970,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,0,1
7970,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,0,1
8980,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,0,1
38130,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,0,1
38130,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,0,1
38130,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,0,1
48130,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,0,1
48130,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,0,1
49130,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,0,1
49130,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,0,1
50140,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,0,1
50140,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,0,1
51140,0,1,1,300,1000,2,8,1.3,7,6,6,30,30,0,1
51140,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,0,1
79280,0,1,1,300,1000,3,8,1.3,7,0,13,30,30,0,1
79280,0,1,1,300,1000,3,8,1.3,10,0,13,30,30,0,1
79280,0,1,1,300,1000,3,14,1.3,10,0,13,30,30,0,1
89290,0,1,1,300,1000,3,14,1.3,10,1,13,30,30,0,1
89290,0,1,1,300,1000,3,14,1.3,10,2,13,30,30,0,1
89290,0,1,1,300,1000,3,14,1.3,10,3,13,30,30,0,1
89290,0,1,1,300,1000,3,14,1.3,10,4,13,30,30,0,1
90290,0,1,1,300,1000,3,14,1.3,10,5,13,30,30,0,1
90290,0,1,1,300,1000,3,14,1.3,10,6,13,30,30,0,1
90290,0,1,1,300,1000,3,14,1.3,10,7,13,30,30,0,1
