time,raw,transformed
88020,272.71758815383,100
88670,68.9648979445228,100
89000,61.2249778776935,67.8781099900192
89440,77.922868535598,50.2594789098888
89870,68.9648979445228,37.4488076140417
90090,92.3065828535715,33.7712111061955
90310,136.363636363636,39.0116874416741
90640,109.089359526143,38.6804389374246
90860,109.090909090909,38.423016429226
91180,111.112718644656,38.4698046168854
91840,61.224001721925,32.838913483751
92060,68.1818181818182,28.8712767540444
92710,68.9661365493584,25.5894609027101
93260,50,21.0830708382308
93590,68.1812128798572,18.6926338556702
94020,78.9473684210526,17.4421073975855
94680,55.045871559633,14.5812386947594
95660,36.5850172921371,10.7562405236712
96100,42.2532886592833,7.70678632895713
96640,61.2249778776935,6.14800812986513
97190,55.0462660999577,4.36990453439282
97840,50,2.4667270555568
98280,55.045871559633,1.00327542051264
98830,60.6060606060606,0
99050,77.921287324601,0
99260,139.532348612852,2.71730597504549
99480,139.537418921129,5.37302700009606
99920,90.9090909090909,5.66814616567706
100360,68.1812128798572,4.96326237030273
100790,68.9661365493584,4.33807598084924
101230,68.9661365493584,3.75322419716694
101890,54.5450671515117,2.64160262661141
102320,55.045477024964,1.61630697978092
102650,78.9473684210526,1.53006884879664
103200,68.1818181818182,1.06427467389596
103410,78.9473684210526,0.998161780907605
104070,68.9648979445228,0.598376933603451
105380,30.4567320085184,0
105930,32.2582000092406,0
106360,61.2249778776935,0
106910,61.224001721925,0
107240,68.1818181818182,0
107780,68.9655172413793,0
108110,68.9648979445228,0
108550,77.9220779220779,0
108980,68.9655172413793,0
109640,55.045477024964,0
109970,60.6055823423111,0
110400,78.9473684210526,0
111490,39.4736842105263,0
112150,34.2857142857143,0
112910,42.2535211267606,0
113240,55.045871559633,0
113900,60.6055823423111,0
114220,61.224001721925,0
114660,78.9473684210526,0
115100,68.1818181818182,0
115430,77.922868535598,0
115860,78.9473684210526,0
116300,68.9648979445228,0
116740,68.1818181818182,0
117170,68.9655172413793,0
117500,78.9473684210526,0
118050,68.1818181818182,0
118370,68.9655172413793,0
118810,78.9473684210526,0
119680,45.8012535707683,0
119900,55.045871559633,0
120230,109.09400835251,0
120450,109.090909090909,0
120780,109.089359526143,0
121320,68.9648979445228,0
121760,61.224001721925,0
122090,77.922868535598,0
122310,109.090909090909,0
122630,111.10950362408,0
123070,78.9473684210526,0
123400,77.9220779220779,0
123730,90.9101670237574,0
124490,55.0462660999577,0
124820,55.045477024964,0
125360,68.9648979445228,0
125800,61.2244897959184,0
126350,60.6060606060606,0
126780,61.2244897959184,0
127110,78.9473684210526,0
127980,50,0
128200,55.045477024964,0
128860,68.1818181818182,0
129290,55.045871559633,0
129620,78.9473684210526,0
130170,68.1818181818182,0
130390,77.9204967431667,0
130710,111.10950362408,0
131040,92.308801788483,0
131260,109.09400835251,0
131480,136.363636363636,0
132130,68.9648979445228,0
132570,55.045871559633,0
132790,90.9080148199003,0
133230,90.9080148199003,0
133990,50,0
134320,55.0462660999577,0
134650,90.9080148199003,0
134970,92.3054734261196,0
135190,111.112718644656,0
135520,109.09400835251,0
135960,77.922868535598,0
136280,78.9473684210526,0
136610,92.3054734261196,0
137590,45.8012535707683,0
138030,42.2537535967958,0
138900,45.8015267175573,0
139230,49.9996744812859,0
139560,90.9080148199003,0
140110,68.1818181818182,0
140320,78.9473684210526,0
141090,61.2244897959184,0
141310,60.6060606060606,0
142400,45.8015267175573,0
142940,36.8096395243504,0
143600,50,0
143930,60.6060606060606,0
144250,92.3065828535715,0
144910,61.2249778776935,0
145460,49.5867768595041,0
146000,55.0450824959505,0
146990,39.2158865190284,0
147200,50,0
