time,raw,transformed
9383,550.419264674264,100
9820,109.882248579972,100
10150,78.2228740795062,100
10699,68.2563523734191,100
11135,60.9098407461455,100
11567,69.1200691200691,95.1688853277867
11898,78.6321285962936,81.3290675302981
12334,78.2220773665234,70.8851336775302
12550,92.020129403307,64.6784701304861
12771,137.292407801355,65.3721740926069
12990,136.356373062514,65.8333824776556
13317,109.885392969052,63.4603290387939
13643,91.8792171125042,59.7209976812428
13972,91.5975907925338,56.4907113104874
14734,54.9914791848659,50.6406204885271
15173,49.9551184482691,45.1283253367652
15826,54.9423034274554,40.6312402748566
16050,68.4113947729419,37.5691848965966
16481,91.5975907925338,36.3548587699688
17357,45.9041869639282,32.4061275167159
17683,49.9557683301244,29.0746314641416
17904,109.883820752017,29.4510016675907
18120,137.28995352163,31.2841077647405
18453,109.283396892253,31.5057801960145
19212,54.9423034274554,28.9926641595467
19544,54.9922667124936,26.6752668222802
19758,109.882248579972,27.0707314112685
20194,92.301035982982,26.6530729672492
20418,90.9026347560543,26.2039426388981
20854,90.9047867051749,25.7848439969838
21616,50.0808597214252,23.7466578890741
22817,30.5637580687525,21.0734716296012
23362,34.3622623612422,18.706179396933
24125,45.8690939062192,16.9011849259284
24455,54.8920385101958,15.5215810176945
24671,109.882248579972,16.1280040651187
25003,109.482807777841,16.6881528666642
25329,91.1810799259154,16.616789630894
25873,68.9611823969398,15.8369098453883
26204,68.5665309620741,15.0836911918184
26746,68.7248322147651,14.3720411692974
27185,61.1586701174597,13.4690958473338
27731,60.9103238240263,12.6009286132105
28168,61.0342443436037,11.775743995399
28384,91.8781179341779,11.8440085158951
28714,109.883820752017,12.3985904164196
29585,49.9557683301244,11.3357419057012
30131,42.3406437100989,10.1188682126163
31442,32.3081388745157,8.69573158772909
32429,26.1081516584455,7.17452074743564
33082,36.5834488474785,5.96971271433588
33628,50.0387670135066,5.13468859996181
34502,42.2509641251905,4.14750023310383
34826,50.0808597214252,3.37812198159785
35050,109.68294772922,3.99131403032381
35593,78.3241887123422,3.88263406353996
