time_millisecond,arousal,player_speed,zombie_speed,fog_start_dist,fog_end_dist,current_round,zombie_threshold,zombie_increase_power,max_zombie_alive,number_of_alive_zombies,number_of_killed_zombies,grenade_regen_delay,medic_regen_delay,calibrating,adaptation_condition
5010,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5010,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5010,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5010,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,0,4
5010,0,1,1,300,1000,1,5,1.3,5,1,0,30,30,1,4
5990,0,1,1,300,1000,1,5,1.3,5,2,0,30,30,1,4
6980,0,1,1,300,1000,1,5,1.3,5,3,0,30,30,1,4
7990,0,1,1,300,1000,1,5,1.3,5,4,0,30,30,1,4
8990,0,1,1,300,1000,1,5,1.3,5,5,0,30,30,1,4
12010,0,1,1,300,1000,1,5,1.3,5,4,1,30,30,1,4
42160,0,1,1,300,1000,2,5,1.3,5,0,5,30,30,1,4
42160,0,1,1,300,1000,2,5,1.3,7,0,5,30,30,1,4
42160,0,1,1,300,1000,2,8,1.3,7,0,5,30,30,1,4
52160,0,1,1,300,1000,2,8,1.3,7,1,5,30,30,1,4
52160,0,1,1,300,1000,2,8,1.3,7,2,5,30,30,1,4
53160,0,1,1,300,1000,2,8,1.3,7,3,5,30,30,1,4
53160,0,1,1,300,1000,2,8,1.3,7,4,5,30,30,1,4
54170,0,1,1,300,1000,2,8,1.3,7,5,5,30,30,1,4
54170,0,1,1,300,1000,2,8,1.3,7,6,5,30,30,1,4
55170,0,1,1,300,1000,2,8,1.3,7,7,5,30,30,1,4
64220,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,1,4
65220,0,1,1,300,1000,2,8,1.3,7,7,6,30,30,0,4
65220,0.4597265,1,1,244,959,2,8,1.3,7,7,6,30,30,0,4
65220,0.4597265,1,1,244,959,2,8,1.3,7,7,6,30,72.41641,0,4
66230,0.4663287,1,1,247,966,2,8,1.3,7,7,6,30,72.41641,0,4
66230,0.4663287,1,1,247,966,2,8,1.3,7,7,6,30,72.02028,0,4
67230,0.5059414,1,1,262,1005,2,8,1.3,7,7,6,30,72.02028,0,4
67230,0.5059414,1,1,262,1005,2,8,1.3,7,7,6,30,69.64352,0,4
68240,0.5275083,1,1,270,1027,2,8,1.3,7,7,6,30,69.64352,0,4
